ID,Name,City,State,Wikipedia_URL,Has_Image
"a6a3486b-40a7-43af-b73d-d5da331cba85","Praça do Carmo","Rio De Janeiro","RJ","https://en.wikipedia.org/wiki/Pra%C3%A7a_do%20Carmo","true"
"e241b659-f7ca-4cec-9b01-1c9a243ac569","Catedral Presbiteriana do Rio de Janeiro","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Igreja_Presbiteriana%20do%20Rio%20de%20Janeiro","true"
"77637790-25d7-4453-a30d-bc611a81257a",""PRAIA" DE MADUREIRA","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Madureira_(Rio%20de%20Janeiro)","true"
"6d058257-623f-441f-8e3a-2e7e9e218b06","Estádio São Januário","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Est%C3%A1dio_Vasco%20da%20Gama","true"
"7eb7855b-e204-4dcf-a070-8db8b06fbb96","Cascata do Parque de Madureira","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Esta%C3%A7%C3%A3o_Madureira","true"
"74e3480e-a254-4f22-be1b-62153a8a35a1","Paredão da Pedra da Gávea","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Pedra_da%20G%C3%A1vea","true"
"bb79f62b-9eff-4671-ab53-4d9c35104f9b","Ponta da Joatinga","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Praia_da%20Joatinga","true"
"bcd4d187-0b6c-4637-9117-98b435507ccd","Theatro Municipal do Rio de Janeiro","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Teatro_Municipal%20do%20Rio%20de%20Janeiro","true"
"7545e40b-6481-4910-8482-630340dcb168","Gruta da Joatinga","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Praia_da%20Joatinga","true"
"e19ce4c7-b60e-4ec9-a458-ada29fe456bd","Praia de Copacabana","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Praia_de%20Copacabana","true"
"8de984f7-c88f-4e2f-b752-e2ca8aff6f1b","Barra Plaza","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Cidade_das%20Artes","true"
"7769a19c-6035-4391-9cf7-513f76875325","Morro Cara de Cão","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Morro_Cara%20de%20C%C3%A3o","true"
"4abc0895-39d3-4977-ba1b-1f5498d679c2","Barra Square Shopping Center","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Cidade_das%20Artes","true"
"b842d518-dbc1-4d5a-9d3a-6342063f26e1","Museu da Polícia Civil do Estado do Rio de Janeiro","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Museu_Hist%C3%B3rico%20da%20Cidade%20do%20Rio%20de%20Janeiro","true"
"5cc0909d-cc17-443d-8763-4b0eb87ddab5","Estádio Olímpico Nilton Santos","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Est%C3%A1dio_Ol%C3%ADmpico%20Nilton%20Santos","true"
"6016a50a-a1ae-4a45-91ad-cd80c6978029","Biblioteca de Manguinhos","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Biblioteca_Parque%20de%20Manguinhos","true"
"c90c6935-515b-4fdd-9809-ccb54fea20df","Paróquia Nossa Senhora de Copacabana","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Copacabana","true"
"11a7825b-cb65-4bb3-b280-f32a85a8fd35","Parque Ary Barroso","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Parque_Ari%20Barroso","true"
"10b90da7-eb3e-4ec2-b9de-59c8ac047bfe","Campo Olímpico de Golfe","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Campo_de%20Golfe%20Ol%C3%ADmpico","true"
"5da5dde7-d072-4d79-82f0-6f5b3d60e4c2","Rio de Janeiro","Rio De Janeiro","RJ","https://pt.wikipedia.org/wiki/Rio_de%20Janeiro%20(cidade)","true"
